transaction_id,date,time,product_id,product_name,category,quantity_sold,unit_price,unit_type,current_stock,reorder_point,is_payday_period,promo_flag,remarks
TXN-00199,7/6/2025,8:05,P046,Palmolive Shampoo Sachet,Personal Care,8,7,Sachet,336,40,0,1,Promo sale
TXN-00200,7/6/2025,8:10,P021,Rebisco Crackers,"Snacks, Biscuits & Sweets",6,8,Pack,305,35,0,0,Weekend demand
TXN-00201,7/6/2025,9:45,P002,Nescafe Classic Sachet,Coffee & Breakfast Items,6,8,Sachet,399,45,0,0,Weekend demand
TXN-00202,7/6/2025,9:55,P029,Rice per Kilo,Rice & Staples,8,48,Kilo,742,80,0,0,Weekend demand
TXN-00203,7/6/2025,9:55,P045,Colgate Sachet,Personal Care,2,7,Sachet,322,35,0,0,Weekend demand
TXN-00204,7/6/2025,10:10,P022,Mineral Water 500ml,Drinks & Powdered Beverages,7,12,Bottle,719,80,0,0,Weekend demand
TXN-00205,7/6/2025,10:10,P039,Eden Cheese 160g,"Eggs, Chilled & Frozen Items",1,68,Pack,152,20,0,0,Weekend demand
TXN-00206,7/6/2025,10:30,P024,Sprite 1.5L,Drinks & Powdered Beverages,4,75,Bottle,236,30,0,0,Weekend demand
TXN-00207,7/6/2025,11:45,P023,Coca-Cola 1.5L,Drinks & Powdered Beverages,5,75,Bottle,245,35,0,0,Weekend demand
TXN-00208,7/6/2025,12:00,P044,Safeguard Soap 60g,Personal Care,5,28,Piece,293,35,0,0,Weekend demand
TXN-00209,7/6/2025,12:05,P012,Argentina Corned Beef 150g,"Noodles, Pasta & Canned Goods",3,39,Can,243,30,0,0,Weekend demand
TXN-00210,7/6/2025,12:30,P016,Cloud 9 Classic,"Snacks, Biscuits & Sweets",9,10,Piece,402,50,0,0,Weekend demand
TXN-00211,7/6/2025,12:45,P008,Lucky Me Beef Noodles,"Noodles, Pasta & Canned Goods",12,11,Pack,479,55,0,0,Weekend demand
TXN-00212,7/6/2025,12:50,P041,Surf Detergent Sachet,Laundry & Cleaning,7,7,Sachet,477,55,0,0,Weekend demand
TXN-00213,7/6/2025,12:55,P009,Mega Sardines 155g,"Noodles, Pasta & Canned Goods",8,23,Can,327,45,0,0,Weekend demand
TXN-00214,7/6/2025,13:20,P004,Bear Brand Powdered Milk,Coffee & Breakfast Items,1,13,Sachet,337,40,0,0,Weekend demand
TXN-00215,7/6/2025,13:20,P031,White Sugar 1/2 Kilo,Rice & Staples,2,38,Pack,311,35,0,0,Weekend demand
TXN-00216,7/6/2025,13:20,P037,Egg Medium,"Eggs, Chilled & Frozen Items",6,9,Piece,725,90,0,0,Weekend demand
TXN-00217,7/6/2025,13:30,P040,Ariel Detergent Sachet,Laundry & Cleaning,6,8,Sachet,461,55,0,0,Weekend demand
TXN-00218,7/6/2025,14:00,P001,Kopiko Blanca Sachet,Coffee & Breakfast Items,13,13,Sachet,476,55,0,0,Weekend demand
TXN-00219,7/6/2025,14:15,P010,Century Tuna 180g,"Noodles, Pasta & Canned Goods",5,43,Can,238,30,0,0,Weekend demand
TXN-00220,7/6/2025,14:20,P050,Ballpen Black,School & Office Supplies,3,10,Piece,207,25,0,0,Weekend demand
TXN-00221,7/6/2025,15:00,P047,Mobile Load 50,Mobile Load & Digital Services,7,50,Load,999,120,0,0,Weekend demand
TXN-00222,7/6/2025,15:10,P048,GCash Cash-In Service,Mobile Load & Digital Services,3,10,Service,998,120,0,0,Weekend demand
TXN-00223,7/6/2025,15:20,P015,Nova Multigrain Snack 40g,"Snacks, Biscuits & Sweets",6,18,Pack,377,45,0,0,Weekend demand
TXN-00224,7/6/2025,15:25,P019,Oishi Prawn Crackers,"Snacks, Biscuits & Sweets",8,8,Pack,379,45,0,0,Weekend demand
TXN-00225,7/6/2025,15:45,P043,Zonrox Bleach 250ml,Laundry & Cleaning,1,22,Bottle,216,25,0,0,Weekend demand
TXN-00226,7/6/2025,15:50,P003,Milo Sachet 24g,Coffee & Breakfast Items,3,12,Sachet,351,45,0,0,Weekend demand
TXN-00227,7/6/2025,16:15,P018,Fudgee Barr Chocolate,"Snacks, Biscuits & Sweets",3,10,Piece,374,45,0,0,Weekend demand
TXN-00228,7/6/2025,17:30,P005,Great Taste White Sachet,Coffee & Breakfast Items,7,12,Sachet,404,50,0,0,Weekend demand
TXN-00229,7/6/2025,17:35,P020,Chippy BBQ 27g,"Snacks, Biscuits & Sweets",4,8,Pack,378,45,0,0,Weekend demand
TXN-00230,7/6/2025,17:45,P035,Magic Sarap Sachet,"Condiments, Sauces & Cooking Needs",4,5,Sachet,463,50,0,0,Weekend demand
TXN-00231,7/6/2025,17:50,P032,Cooking Oil 250ml,"Condiments, Sauces & Cooking Needs",3,38,Bottle,258,30,0,0,Weekend demand
TXN-00232,7/6/2025,18:10,P027,Zesto Orange 200ml,Drinks & Powdered Beverages,7,12,Pack,395,45,0,0,Weekend demand
TXN-00233,7/6/2025,18:20,P014,Piattos Cheese 40g,"Snacks, Biscuits & Sweets",6,18,Pack,488,60,0,0,Weekend demand
TXN-00234,7/6/2025,18:55,P007,Lucky Me Pancit Canton,"Noodles, Pasta & Canned Goods",7,17,Pack,581,75,0,0,Weekend demand
TXN-00235,7/6/2025,19:20,P028,Tang Orange Sachet,Drinks & Powdered Beverages,4,20,Sachet,252,30,0,0,Weekend demand
TXN-00236,7/6/2025,19:25,P017,SkyFlakes Crackers,"Snacks, Biscuits & Sweets",7,9,Pack,323,40,0,1,Promo sale
TXN-00237,7/6/2025,19:35,P025,Royal Tru-Orange 1.5L,Drinks & Powdered Beverages,2,75,Bottle,222,25,0,0,Weekend demand
TXN-00238,7/6/2025,20:00,P026,C2 Green Tea 355ml,Drinks & Powdered Beverages,3,20,Bottle,270,35,0,0,Weekend demand
TXN-00239,7/6/2025,20:40,P011,555 Tuna Afritada 155g,"Noodles, Pasta & Canned Goods",1,32,Can,226,25,0,0,Weekend demand
TXN-00240,7/7/2025,8:15,P043,Zonrox Bleach 250ml,Laundry & Cleaning,3,22,Bottle,213,25,0,0,Regular sale
TXN-00241,7/7/2025,9:00,P013,UFC Spaghetti Sauce 250g,"Noodles, Pasta & Canned Goods",4,28,Pack,209,25,0,0,Regular sale
TXN-00242,7/7/2025,9:10,P022,Mineral Water 500ml,Drinks & Powdered Beverages,4,12,Bottle,715,80,0,0,Regular sale
TXN-00243,7/7/2025,10:15,P008,Lucky Me Beef Noodles,"Noodles, Pasta & Canned Goods",5,11,Pack,474,55,0,0,Regular sale
TXN-00244,7/7/2025,10:15,P010,Century Tuna 180g,"Noodles, Pasta & Canned Goods",5,43,Can,233,30,0,0,Regular sale
TXN-00245,7/7/2025,10:50,P006,Energen Vanilla Sachet,Coffee & Breakfast Items,4,10,Sachet,293,35,0,0,Regular sale
TXN-00246,7/7/2025,11:20,P040,Ariel Detergent Sachet,Laundry & Cleaning,3,8,Sachet,458,55,0,0,Regular sale
TXN-00247,7/7/2025,11:35,P020,Chippy BBQ 27g,"Snacks, Biscuits & Sweets",6,8,Pack,422,45,0,0,Regular sale
TXN-00248,7/7/2025,11:45,P033,Silver Swan Soy Sauce,"Condiments, Sauces & Cooking Needs",1,23,Bottle,244,30,0,0,Regular sale
TXN-00249,7/7/2025,11:45,P041,Surf Detergent Sachet,Laundry & Cleaning,8,7,Sachet,469,55,0,0,Regular sale
TXN-00250,7/7/2025,12:10,P002,Nescafe Classic Sachet,Coffee & Breakfast Items,8,8,Sachet,391,45,0,0,Regular sale
TXN-00251,7/7/2025,12:10,P005,Great Taste White Sachet,Coffee & Breakfast Items,14,12,Sachet,390,50,0,0,Regular sale
TXN-00252,7/7/2025,12:10,P009,Mega Sardines 155g,"Noodles, Pasta & Canned Goods",7,23,Can,320,45,0,0,Regular sale
TXN-00253,7/7/2025,12:25,P021,Rebisco Crackers,"Snacks, Biscuits & Sweets",3,8,Pack,302,35,0,0,Regular sale
TXN-00254,7/7/2025,12:30,P035,Magic Sarap Sachet,"Condiments, Sauces & Cooking Needs",6,5,Sachet,457,50,0,0,Regular sale
TXN-00255,7/7/2025,12:30,P038,Tender Juicy Hotdog 250g,"Eggs, Chilled & Frozen Items",4,75,Pack,145,18,0,0,Regular sale
TXN-00256,7/7/2025,12:50,P015,Nova Multigrain Snack 40g,"Snacks, Biscuits & Sweets",1,18,Pack,376,45,0,1,Promo sale
TXN-00257,7/7/2025,13:15,P050,Ballpen Black,School & Office Supplies,1,10,Piece,206,25,0,0,Regular sale
TXN-00258,7/7/2025,13:30,P036,Gardenia Tasty Bread,Bread & Bakery,3,78,Loaf,142,18,0,0,Regular sale
TXN-00259,7/7/2025,13:35,P004,Bear Brand Powdered Milk,Coffee & Breakfast Items,1,13,Sachet,336,40,0,0,Regular sale
TXN-00260,7/7/2025,13:55,P045,Colgate Sachet,Personal Care,1,7,Sachet,360,35,0,0,Regular sale
TXN-00261,7/7/2025,14:40,P016,Cloud 9 Classic,"Snacks, Biscuits & Sweets",5,10,Piece,397,50,0,0,Regular sale
TXN-00262,7/7/2025,15:10,P019,Oishi Prawn Crackers,"Snacks, Biscuits & Sweets",6,8,Pack,373,45,0,0,Regular sale
TXN-00263,7/7/2025,15:25,P047,Mobile Load 50,Mobile Load & Digital Services,3,50,Load,999,120,0,0,Regular sale
TXN-00264,7/7/2025,15:35,P034,Datu Puti Vinegar 350ml,"Condiments, Sauces & Cooking Needs",1,18,Bottle,232,25,0,0,Regular sale
TXN-00265,7/7/2025,16:05,P003,Milo Sachet 24g,Coffee & Breakfast Items,4,12,Sachet,347,45,0,0,Regular sale
TXN-00266,7/7/2025,16:30,P024,Sprite 1.5L,Drinks & Powdered Beverages,2,75,Bottle,276,30,0,0,Regular sale
TXN-00267,7/7/2025,16:35,P029,Rice per Kilo,Rice & Staples,2,48,Kilo,740,80,0,0,Regular sale
TXN-00268,7/7/2025,16:50,P014,Piattos Cheese 40g,"Snacks, Biscuits & Sweets",5,18,Pack,483,60,0,0,Regular sale
TXN-00269,7/7/2025,17:00,P025,Royal Tru-Orange 1.5L,Drinks & Powdered Beverages,3,75,Bottle,243,25,0,0,Regular sale
TXN-00270,7/7/2025,17:15,P048,GCash Cash-In Service,Mobile Load & Digital Services,8,10,Service,998,120,0,0,Regular sale
TXN-00271,7/7/2025,18:15,P026,C2 Green Tea 355ml,Drinks & Powdered Beverages,1,20,Bottle,269,35,0,0,Regular sale
TXN-00272,7/7/2025,18:35,P018,Fudgee Barr Chocolate,"Snacks, Biscuits & Sweets",9,10,Piece,365,45,0,0,Regular sale
TXN-00273,7/7/2025,18:35,P028,Tang Orange Sachet,Drinks & Powdered Beverages,3,20,Sachet,249,30,0,0,Regular sale
TXN-00274,7/7/2025,18:40,P037,Egg Medium,"Eggs, Chilled & Frozen Items",7,9,Piece,718,90,0,0,Regular sale
TXN-00275,7/7/2025,18:55,P046,Palmolive Shampoo Sachet,Personal Care,3,7,Sachet,333,40,0,0,Regular sale
TXN-00276,7/7/2025,19:00,P007,Lucky Me Pancit Canton,"Noodles, Pasta & Canned Goods",5,17,Pack,576,75,0,0,Regular sale
TXN-00277,7/7/2025,20:00,P031,White Sugar 1/2 Kilo,Rice & Staples,1,38,Pack,310,35,0,0,Regular sale
TXN-00278,7/7/2025,20:40,P001,Kopiko Blanca Sachet,Coffee & Breakfast Items,9,13,Sachet,467,55,0,0,Regular sale
TXN-00279,7/7/2025,20:55,P012,Argentina Corned Beef 150g,"Noodles, Pasta & Canned Goods",4,39,Can,239,30,0,0,Regular sale
TXN-00280,7/8/2025,8:50,P043,Zonrox Bleach 250ml,Laundry & Cleaning,3,22,Bottle,210,25,0,0,Regular sale
TXN-00281,7/8/2025,9:00,P020,Chippy BBQ 27g,"Snacks, Biscuits & Sweets",3,8,Pack,419,45,0,0,Regular sale
TXN-00282,7/8/2025,9:15,P041,Surf Detergent Sachet,Laundry & Cleaning,3,7,Sachet,466,55,0,0,Regular sale
TXN-00283,7/8/2025,9:45,P035,Magic Sarap Sachet,"Condiments, Sauces & Cooking Needs",6,5,Sachet,451,50,0,0,Regular sale
TXN-00284,7/8/2025,9:45,P038,Tender Juicy Hotdog 250g,"Eggs, Chilled & Frozen Items",1,75,Pack,144,18,0,0,Regular sale
TXN-00285,7/8/2025,9:50,P030,Brown Sugar 1/2 Kilo,Rice & Staples,1,36,Pack,300,35,0,0,Regular sale
TXN-00286,7/8/2025,9:55,P029,Rice per Kilo,Rice & Staples,4,48,Kilo,736,80,0,0,Regular sale
TXN-00287,7/8/2025,10:10,P032,Cooking Oil 250ml,"Condiments, Sauces & Cooking Needs",3,38,Bottle,255,30,0,0,Regular sale
TXN-00288,7/8/2025,10:25,P001,Kopiko Blanca Sachet,Coffee & Breakfast Items,7,13,Sachet,460,55,0,0,Regular sale
TXN-00289,7/8/2025,10:35,P019,Oishi Prawn Crackers,"Snacks, Biscuits & Sweets",12,8,Pack,361,45,0,0,Regular sale
TXN-00290,7/8/2025,10:40,P040,Ariel Detergent Sachet,Laundry & Cleaning,5,8,Sachet,453,55,0,0,Regular sale
TXN-00291,7/8/2025,11:15,P005,Great Taste White Sachet,Coffee & Breakfast Items,12,12,Sachet,378,50,0,0,Regular sale
TXN-00292,7/8/2025,11:15,P015,Nova Multigrain Snack 40g,"Snacks, Biscuits & Sweets",4,18,Pack,372,45,0,0,Regular sale
TXN-00293,7/8/2025,11:15,P025,Royal Tru-Orange 1.5L,Drinks & Powdered Beverages,2,75,Bottle,241,25,0,0,Regular sale
TXN-00294,7/8/2025,11:40,P045,Colgate Sachet,Personal Care,5,7,Sachet,355,35,0,0,Regular sale
TXN-00295,7/8/2025,11:55,P014,Piattos Cheese 40g,"Snacks, Biscuits & Sweets",4,18,Pack,479,60,0,0,Regular sale
TXN-00296,7/8/2025,11:55,P050,Ballpen Black,School & Office Supplies,2,10,Piece,204,25,0,0,Regular sale
TXN-00297,7/8/2025,12:00,P027,Zesto Orange 200ml,Drinks & Powdered Beverages,7,12,Pack,388,45,0,0,Regular sale
TXN-00298,7/8/2025,12:50,P047,Mobile Load 50,Mobile Load & Digital Services,9,50,Load,999,120,0,0,Regular sale
TXN-00299,7/8/2025,13:50,P021,Rebisco Crackers,"Snacks, Biscuits & Sweets",2,8,Pack,300,35,0,0,Regular sale
TXN-00300,7/8/2025,14:15,P013,UFC Spaghetti Sauce 250g,"Noodles, Pasta & Canned Goods",4,28,Pack,205,25,0,0,Regular sale
TXN-00301,7/8/2025,15:00,P010,Century Tuna 180g,"Noodles, Pasta & Canned Goods",2,43,Can,231,30,0,0,Regular sale
TXN-00302,7/8/2025,15:20,P048,GCash Cash-In Service,Mobile Load & Digital Services,1,10,Service,998,120,0,0,Regular sale
TXN-00303,7/8/2025,15:30,P016,Cloud 9 Classic,"Snacks, Biscuits & Sweets",2,10,Piece,395,50,0,0,Regular sale
TXN-00304,7/8/2025,15:55,P018,Fudgee Barr Chocolate,"Snacks, Biscuits & Sweets",1,10,Piece,364,45,0,0,Regular sale
TXN-00305,7/8/2025,16:15,P004,Bear Brand Powdered Milk,Coffee & Breakfast Items,7,13,Sachet,329,40,0,0,Regular sale
TXN-00306,7/8/2025,16:20,P009,Mega Sardines 155g,"Noodles, Pasta & Canned Goods",6,23,Can,314,45,0,0,Regular sale
TXN-00307,7/8/2025,16:35,P002,Nescafe Classic Sachet,Coffee & Breakfast Items,8,8,Sachet,383,45,0,0,Regular sale
TXN-00308,7/8/2025,17:00,P028,Tang Orange Sachet,Drinks & Powdered Beverages,1,20,Sachet,248,30,0,0,Regular sale
TXN-00309,7/8/2025,17:30,P033,Silver Swan Soy Sauce,"Condiments, Sauces & Cooking Needs",3,23,Bottle,241,30,0,0,Regular sale
TXN-00310,7/8/2025,18:05,P022,Mineral Water 500ml,Drinks & Powdered Beverages,10,12,Bottle,705,80,0,0,Regular sale
TXN-00311,7/8/2025,18:20,P006,Energen Vanilla Sachet,Coffee & Breakfast Items,7,10,Sachet,286,35,0,0,Regular sale
TXN-00312,7/8/2025,18:25,P003,Milo Sachet 24g,Coffee & Breakfast Items,8,12,Sachet,339,45,0,0,Regular sale
TXN-00313,7/8/2025,18:35,P017,SkyFlakes Crackers,"Snacks, Biscuits & Sweets",4,9,Pack,319,40,0,0,Regular sale
TXN-00314,7/8/2025,18:35,P044,Safeguard Soap 60g,Personal Care,1,28,Piece,292,35,0,0,Regular sale
TXN-00315,7/8/2025,18:50,P007,Lucky Me Pancit Canton,"Noodles, Pasta & Canned Goods",12,17,Pack,564,75,0,0,Regular sale
TXN-00316,7/8/2025,19:20,P042,Joy Dishwashing Sachet,Laundry & Cleaning,3,8,Sachet,351,40,0,0,Regular sale
TXN-00317,7/8/2025,19:35,P046,Palmolive Shampoo Sachet,Personal Care,3,7,Sachet,330,40,0,0,Regular sale
TXN-00318,7/8/2025,19:45,P026,C2 Green Tea 355ml,Drinks & Powdered Beverages,5,20,Bottle,264,35,0,0,Regular sale
TXN-00319,7/9/2025,8:05,P047,Mobile Load 50,Mobile Load & Digital Services,6,50,Load,999,120,0,0,Regular sale
TXN-00320,7/9/2025,8:55,P034,Datu Puti Vinegar 350ml,"Condiments, Sauces & Cooking Needs",5,18,Bottle,227,25,0,0,Regular sale
TXN-00321,7/9/2025,9:05,P046,Palmolive Shampoo Sachet,Personal Care,2,7,Sachet,328,40,0,0,Regular sale
TXN-00322,7/9/2025,9:10,P048,GCash Cash-In Service,Mobile Load & Digital Services,5,10,Service,998,120,0,0,Regular sale
TXN-00323,7/9/2025,9:50,P019,Oishi Prawn Crackers,"Snacks, Biscuits & Sweets",4,8,Pack,357,45,0,1,Promo sale
TXN-00324,7/9/2025,9:50,P027,Zesto Orange 200ml,Drinks & Powdered Beverages,9,12,Pack,379,45,0,1,Promo sale
TXN-00325,7/9/2025,10:00,P004,Bear Brand Powdered Milk,Coffee & Breakfast Items,5,13,Sachet,324,40,0,0,Regular sale
TXN-00326,7/9/2025,10:10,P002,Nescafe Classic Sachet,Coffee & Breakfast Items,9,8,Sachet,374,45,0,0,Regular sale
TXN-00327,7/9/2025,10:30,P049,Face Mask 5pcs,Personal Care,2,20,Pack,181,20,0,0,Regular sale
TXN-00328,7/9/2025,11:25,P013,UFC Spaghetti Sauce 250g,"Noodles, Pasta & Canned Goods",2,28,Pack,203,25,0,0,Regular sale
TXN-00329,7/9/2025,11:45,P024,Sprite 1.5L,Drinks & Powdered Beverages,1,75,Bottle,275,30,0,0,Regular sale
TXN-00330,7/9/2025,12:15,P016,Cloud 9 Classic,"Snacks, Biscuits & Sweets",3,10,Piece,392,50,0,0,Regular sale
TXN-00331,7/9/2025,12:30,P025,Royal Tru-Orange 1.5L,Drinks & Powdered Beverages,4,75,Bottle,237,25,0,0,Regular sale
TXN-00332,7/9/2025,12:40,P023,Coca-Cola 1.5L,Drinks & Powdered Beverages,2,75,Bottle,243,35,0,0,Regular sale
TXN-00333,7/9/2025,12:55,P050,Ballpen Black,School & Office Supplies,4,10,Piece,200,25,0,0,Regular sale
TXN-00334,7/9/2025,14:00,P020,Chippy BBQ 27g,"Snacks, Biscuits & Sweets",6,8,Pack,413,45,0,0,Regular sale
TXN-00335,7/9/2025,14:20,P028,Tang Orange Sachet,Drinks & Powdered Beverages,1,20,Sachet,247,30,0,0,Regular sale
TXN-00336,7/9/2025,15:10,P009,Mega Sardines 155g,"Noodles, Pasta & Canned Goods",1,23,Can,313,45,0,0,Regular sale
TXN-00337,7/9/2025,15:35,P014,Piattos Cheese 40g,"Snacks, Biscuits & Sweets",2,18,Pack,477,60,0,0,Regular sale
TXN-00338,7/9/2025,16:20,P005,Great Taste White Sachet,Coffee & Breakfast Items,12,12,Sachet,366,50,0,0,Regular sale
TXN-00339,7/9/2025,16:40,P003,Milo Sachet 24g,Coffee & Breakfast Items,6,12,Sachet,333,45,0,0,Regular sale
TXN-00340,7/9/2025,16:45,P008,Lucky Me Beef Noodles,"Noodles, Pasta & Canned Goods",7,11,Pack,467,55,0,0,Regular sale
TXN-00341,7/9/2025,17:00,P006,Energen Vanilla Sachet,Coffee & Breakfast Items,6,10,Sachet,280,35,0,0,Regular sale
TXN-00342,7/9/2025,17:15,P021,Rebisco Crackers,"Snacks, Biscuits & Sweets",4,8,Pack,296,35,0,0,Regular sale
TXN-00343,7/9/2025,17:15,P040,Ariel Detergent Sachet,Laundry & Cleaning,4,8,Sachet,449,55,0,0,Regular sale
TXN-00344,7/9/2025,17:30,P010,Century Tuna 180g,"Noodles, Pasta & Canned Goods",1,43,Can,230,30,0,0,Regular sale
TXN-00345,7/9/2025,17:35,P001,Kopiko Blanca Sachet,Coffee & Breakfast Items,11,13,Sachet,449,55,0,0,Regular sale
TXN-00346,7/9/2025,17:45,P018,Fudgee Barr Chocolate,"Snacks, Biscuits & Sweets",8,10,Piece,356,45,0,0,Regular sale
TXN-00347,7/9/2025,18:00,P007,Lucky Me Pancit Canton,"Noodles, Pasta & Canned Goods",9,17,Pack,555,75,0,0,Regular sale
TXN-00348,7/9/2025,18:15,P022,Mineral Water 500ml,Drinks & Powdered Beverages,7,12,Bottle,698,80,0,0,Regular sale
TXN-00349,7/9/2025,18:20,P035,Magic Sarap Sachet,"Condiments, Sauces & Cooking Needs",5,5,Sachet,446,50,0,0,Regular sale
TXN-00350,7/9/2025,18:20,P038,Tender Juicy Hotdog 250g,"Eggs, Chilled & Frozen Items",1,75,Pack,143,18,0,0,Regular sale
TXN-00351,7/9/2025,18:45,P029,Rice per Kilo,Rice & Staples,14,48,Kilo,722,80,0,0,Regular sale
TXN-00352,7/9/2025,18:50,P039,Eden Cheese 160g,"Eggs, Chilled & Frozen Items",3,68,Pack,149,20,0,0,Regular sale
TXN-00353,7/9/2025,19:05,P041,Surf Detergent Sachet,Laundry & Cleaning,8,7,Sachet,458,55,0,0,Regular sale
TXN-00354,7/9/2025,20:15,P017,SkyFlakes Crackers,"Snacks, Biscuits & Sweets",4,9,Pack,315,40,0,0,Regular sale
TXN-00355,7/9/2025,20:35,P044,Safeguard Soap 60g,Personal Care,5,28,Piece,287,35,0,0,Regular sale
TXN-00356,7/10/2025,8:50,P045,Colgate Sachet,Personal Care,3,7,Sachet,352,35,0,0,Regular sale
TXN-00357,7/10/2025,9:05,P019,Oishi Prawn Crackers,"Snacks, Biscuits & Sweets",7,8,Pack,350,45,0,0,Regular sale
TXN-00358,7/10/2025,9:50,P005,Great Taste White Sachet,Coffee & Breakfast Items,9,12,Sachet,357,50,0,0,Regular sale
TXN-00359,7/10/2025,10:25,P036,Gardenia Tasty Bread,Bread & Bakery,1,78,Loaf,141,18,0,0,Regular sale
TXN-00360,7/10/2025,10:45,P044,Safeguard Soap 60g,Personal Care,4,28,Piece,283,35,0,0,Regular sale
TXN-00361,7/10/2025,11:00,P022,Mineral Water 500ml,Drinks & Powdered Beverages,8,12,Bottle,690,80,0,0,Regular sale
TXN-00362,7/10/2025,11:00,P033,Silver Swan Soy Sauce,"Condiments, Sauces & Cooking Needs",1,23,Bottle,240,30,0,0,Regular sale
TXN-00363,7/10/2025,11:10,P012,Argentina Corned Beef 150g,"Noodles, Pasta & Canned Goods",4,39,Can,235,30,0,0,Regular sale
TXN-00364,7/10/2025,11:30,P050,Ballpen Black,School & Office Supplies,2,10,Piece,198,25,0,0,Regular sale
TXN-00365,7/10/2025,11:50,P023,Coca-Cola 1.5L,Drinks & Powdered Beverages,1,75,Bottle,242,35,0,0,Regular sale
TXN-00366,7/10/2025,12:05,P001,Kopiko Blanca Sachet,Coffee & Breakfast Items,8,13,Sachet,441,55,0,0,Regular sale
TXN-00367,7/10/2025,12:30,P041,Surf Detergent Sachet,Laundry & Cleaning,4,7,Sachet,454,55,0,0,Regular sale
TXN-00368,7/10/2025,12:40,P015,Nova Multigrain Snack 40g,"Snacks, Biscuits & Sweets",3,18,Pack,369,45,0,0,Regular sale
TXN-00369,7/10/2025,12:55,P009,Mega Sardines 155g,"Noodles, Pasta & Canned Goods",3,23,Can,310,45,0,0,Regular sale
TXN-00370,7/10/2025,13:00,P024,Sprite 1.5L,Drinks & Powdered Beverages,2,75,Bottle,273,30,0,0,Regular sale
TXN-00371,7/10/2025,13:25,P008,Lucky Me Beef Noodles,"Noodles, Pasta & Canned Goods",10,11,Pack,457,55,0,0,Regular sale
TXN-00372,7/10/2025,13:35,P006,Energen Vanilla Sachet,Coffee & Breakfast Items,7,10,Sachet,273,35,0,0,Regular sale
TXN-00373,7/10/2025,13:50,P040,Ariel Detergent Sachet,Laundry & Cleaning,6,8,Sachet,443,55,0,0,Regular sale
TXN-00374,7/10/2025,14:00,P016,Cloud 9 Classic,"Snacks, Biscuits & Sweets",1,10,Piece,391,50,0,0,Regular sale
TXN-00375,7/10/2025,14:00,P048,GCash Cash-In Service,Mobile Load & Digital Services,3,10,Service,998,120,0,0,Regular sale
TXN-00376,7/10/2025,14:15,P003,Milo Sachet 24g,Coffee & Breakfast Items,6,12,Sachet,327,45,0,0,Regular sale
TXN-00377,7/10/2025,15:15,P013,UFC Spaghetti Sauce 250g,"Noodles, Pasta & Canned Goods",2,28,Pack,201,25,0,0,Regular sale
TXN-00378,7/10/2025,15:30,P030,Brown Sugar 1/2 Kilo,Rice & Staples,4,36,Pack,296,35,0,0,Regular sale
TXN-00379,7/10/2025,16:20,P043,Zonrox Bleach 250ml,Laundry & Cleaning,3,22,Bottle,207,25,0,0,Regular sale
TXN-00380,7/10/2025,16:25,P049,Face Mask 5pcs,Personal Care,1,20,Pack,180,20,0,0,Regular sale
TXN-00381,7/10/2025,16:30,P035,Magic Sarap Sachet,"Condiments, Sauces & Cooking Needs",4,5,Sachet,442,50,0,0,Regular sale
TXN-00382,7/10/2025,16:55,P029,Rice per Kilo,Rice & Staples,9,48,Kilo,713,80,0,0,Regular sale
TXN-00383,7/10/2025,17:15,P021,Rebisco Crackers,"Snacks, Biscuits & Sweets",3,8,Pack,293,35,0,0,Regular sale
TXN-00384,7/10/2025,17:30,P037,Egg Medium,"Eggs, Chilled & Frozen Items",3,9,Piece,715,90,0,0,Regular sale
TXN-00385,7/10/2025,17:35,P047,Mobile Load 50,Mobile Load & Digital Services,4,50,Load,999,120,0,0,Regular sale
TXN-00386,7/10/2025,17:50,P018,Fudgee Barr Chocolate,"Snacks, Biscuits & Sweets",2,10,Piece,354,45,0,0,Regular sale
TXN-00387,7/10/2025,17:55,P020,Chippy BBQ 27g,"Snacks, Biscuits & Sweets",8,8,Pack,405,45,0,0,Regular sale
TXN-00388,7/10/2025,18:00,P017,SkyFlakes Crackers,"Snacks, Biscuits & Sweets",6,9,Pack,309,40,0,0,Regular sale
TXN-00389,7/10/2025,18:10,P042,Joy Dishwashing Sachet,Laundry & Cleaning,1,8,Sachet,350,40,0,0,Regular sale
TXN-00390,7/10/2025,18:55,P004,Bear Brand Powdered Milk,Coffee & Breakfast Items,4,13,Sachet,320,40,0,0,Regular sale
TXN-00391,7/10/2025,19:00,P007,Lucky Me Pancit Canton,"Noodles, Pasta & Canned Goods",6,17,Pack,549,75,0,0,Regular sale
TXN-00392,7/10/2025,19:05,P010,Century Tuna 180g,"Noodles, Pasta & Canned Goods",4,43,Can,226,30,0,0,Regular sale
TXN-00393,7/10/2025,19:20,P046,Palmolive Shampoo Sachet,Personal Care,5,7,Sachet,323,40,0,0,Regular sale
TXN-00394,7/10/2025,20:25,P032,Cooking Oil 250ml,"Condiments, Sauces & Cooking Needs",3,38,Bottle,252,30,0,0,Regular sale
TXN-00395,7/11/2025,8:05,P007,Lucky Me Pancit Canton,"Noodles, Pasta & Canned Goods",6,17,Pack,543,75,0,0,Regular sale
TXN-00396,7/11/2025,8:15,P008,Lucky Me Beef Noodles,"Noodles, Pasta & Canned Goods",9,11,Pack,448,55,0,0,Regular sale
TXN-00397,7/11/2025,8:55,P043,Zonrox Bleach 250ml,Laundry & Cleaning,2,22,Bottle,205,25,0,0,Regular sale
